image_path,class_name,stem
data\raw\kaggle\Normal\Normal- (1480).jpg,Normal,Normal- (1480)
data\raw\kaggle\Normal\Normal- (771).jpg,Normal,Normal- (771)
data\raw\kaggle\Normal\Normal- (1860).jpg,Normal,Normal- (1860)
data\raw\kaggle\Normal\Normal- (2826).jpg,Normal,Normal- (2826)
data\raw\kaggle\Normal\Normal- (3224).jpg,Normal,Normal- (3224)
data\raw\kaggle\Normal\Normal- (4313).jpg,Normal,Normal- (4313)
data\raw\kaggle\Normal\Normal- (4882).jpg,Normal,Normal- (4882)
data\raw\kaggle\Normal\Normal- (2721).jpg,Normal,Normal- (2721)
data\raw\kaggle\Normal\Normal- (1390).jpg,Normal,Normal- (1390)
data\raw\kaggle\Normal\Normal- (2045).jpg,Normal,Normal- (2045)
data\raw\kaggle\Normal\Normal- (974).jpg,Normal,Normal- (974)
data\raw\kaggle\Normal\Normal- (4089).jpg,Normal,Normal- (4089)
data\raw\kaggle\Normal\Normal- (3102).jpg,Normal,Normal- (3102)
data\raw\kaggle\Normal\Normal- (2368).jpg,Normal,Normal- (2368)
data\raw\kaggle\Normal\Normal- (4452).jpg,Normal,Normal- (4452)
data\raw\kaggle\Normal\Normal- (2182).jpg,Normal,Normal- (2182)
data\raw\kaggle\Normal\Normal- (3366).jpg,Normal,Normal- (3366)
data\raw\kaggle\Normal\Normal- (1816).jpg,Normal,Normal- (1816)
data\raw\kaggle\Normal\Normal- (4204).jpg,Normal,Normal- (4204)
data\raw\kaggle\Normal\Normal- (2873).jpg,Normal,Normal- (2873)
data\raw\kaggle\Normal\Normal- (3581).jpg,Normal,Normal- (3581)
data\raw\kaggle\Normal\Normal- (4401).jpg,Normal,Normal- (4401)
data\raw\kaggle\Normal\Normal- (3002).jpg,Normal,Normal- (3002)
data\raw\kaggle\Normal\Normal- (824).jpg,Normal,Normal- (824)
data\raw\kaggle\Normal\Normal- (2932).jpg,Normal,Normal- (2932)
data\raw\kaggle\Normal\Normal- (546).jpg,Normal,Normal- (546)
data\raw\kaggle\Normal\Normal- (3884).jpg,Normal,Normal- (3884)
data\raw\kaggle\Normal\Normal- (307).jpg,Normal,Normal- (307)
data\raw\kaggle\Normal\Normal- (4581).jpg,Normal,Normal- (4581)
data\raw\kaggle\Normal\Normal- (5055).jpg,Normal,Normal- (5055)
data\raw\kaggle\Normal\Normal- (1955).jpg,Normal,Normal- (1955)
data\raw\kaggle\Normal\Normal- (3896).jpg,Normal,Normal- (3896)
data\raw\kaggle\Normal\Normal- (2853).jpg,Normal,Normal- (2853)
data\raw\kaggle\Normal\Normal- (4097).jpg,Normal,Normal- (4097)
data\raw\kaggle\Normal\Normal- (2460).jpg,Normal,Normal- (2460)
data\raw\kaggle\Normal\Normal- (3611).jpg,Normal,Normal- (3611)
data\raw\kaggle\Normal\Normal- (3281).jpg,Normal,Normal- (3281)
data\raw\kaggle\Normal\Normal- (1640).jpg,Normal,Normal- (1640)
data\raw\kaggle\Normal\Normal- (2987).jpg,Normal,Normal- (2987)
data\raw\kaggle\Normal\Normal- (1081).jpg,Normal,Normal- (1081)
data\raw\kaggle\Normal\Normal- (762).jpg,Normal,Normal- (762)
data\raw\kaggle\Normal\Normal- (995).jpg,Normal,Normal- (995)
data\raw\kaggle\Normal\Normal- (470).jpg,Normal,Normal- (470)
data\raw\kaggle\Normal\Normal- (1654).jpg,Normal,Normal- (1654)
data\raw\kaggle\Normal\Normal- (2226).jpg,Normal,Normal- (2226)
data\raw\kaggle\Normal\Normal- (2400).jpg,Normal,Normal- (2400)
data\raw\kaggle\Normal\Normal- (523).jpg,Normal,Normal- (523)
data\raw\kaggle\Normal\Normal- (764).jpg,Normal,Normal- (764)
data\raw\kaggle\Normal\Normal- (1820).jpg,Normal,Normal- (1820)
data\raw\kaggle\Normal\Normal- (2834).jpg,Normal,Normal- (2834)
data\raw\kaggle\Normal\Normal- (117).jpg,Normal,Normal- (117)
data\raw\kaggle\Normal\Normal- (1346).jpg,Normal,Normal- (1346)
data\raw\kaggle\Normal\Normal- (466).jpg,Normal,Normal- (466)
data\raw\kaggle\Normal\Normal- (1307).jpg,Normal,Normal- (1307)
data\raw\kaggle\Normal\Normal- (2121).jpg,Normal,Normal- (2121)
data\raw\kaggle\Normal\Normal- (693).jpg,Normal,Normal- (693)
data\raw\kaggle\Normal\Normal- (518).jpg,Normal,Normal- (518)
data\raw\kaggle\Normal\Normal- (3336).jpg,Normal,Normal- (3336)
data\raw\kaggle\Normal\Normal- (4078).jpg,Normal,Normal- (4078)
data\raw\kaggle\Normal\Normal- (1918).jpg,Normal,Normal- (1918)
data\raw\kaggle\Normal\Normal- (2000).jpg,Normal,Normal- (2000)
data\raw\kaggle\Normal\Normal- (1658).jpg,Normal,Normal- (1658)
data\raw\kaggle\Normal\Normal- (2827).jpg,Normal,Normal- (2827)
data\raw\kaggle\Normal\Normal- (3181).jpg,Normal,Normal- (3181)
data\raw\kaggle\Normal\Normal- (73).jpg,Normal,Normal- (73)
data\raw\kaggle\Normal\Normal- (3628).jpg,Normal,Normal- (3628)
data\raw\kaggle\Normal\Normal- (128).jpg,Normal,Normal- (128)
data\raw\kaggle\Normal\Normal- (1766).jpg,Normal,Normal- (1766)
data\raw\kaggle\Normal\Normal- (1825).jpg,Normal,Normal- (1825)
data\raw\kaggle\Normal\Normal- (561).jpg,Normal,Normal- (561)
data\raw\kaggle\Normal\Normal- (3496).jpg,Normal,Normal- (3496)
data\raw\kaggle\Normal\Normal- (1788).jpg,Normal,Normal- (1788)
data\raw\kaggle\Normal\Normal- (1715).jpg,Normal,Normal- (1715)
data\raw\kaggle\Normal\Normal- (70).jpg,Normal,Normal- (70)
data\raw\kaggle\Normal\Normal- (4070).jpg,Normal,Normal- (4070)
data\raw\kaggle\Normal\Normal- (63).jpg,Normal,Normal- (63)
data\raw\kaggle\Normal\Normal- (3216).jpg,Normal,Normal- (3216)
data\raw\kaggle\Normal\Normal- (3936).jpg,Normal,Normal- (3936)
data\raw\kaggle\Normal\Normal- (4962).jpg,Normal,Normal- (4962)
data\raw\kaggle\Normal\Normal- (4573).jpg,Normal,Normal- (4573)
data\raw\kaggle\Normal\Normal- (784).jpg,Normal,Normal- (784)
data\raw\kaggle\Normal\Normal- (1563).jpg,Normal,Normal- (1563)
data\raw\kaggle\Normal\Normal- (706).jpg,Normal,Normal- (706)
data\raw\kaggle\Normal\Normal- (61).jpg,Normal,Normal- (61)
data\raw\kaggle\Normal\Normal- (1905).jpg,Normal,Normal- (1905)
data\raw\kaggle\Normal\Normal- (3204).jpg,Normal,Normal- (3204)
data\raw\kaggle\Normal\Normal- (2027).jpg,Normal,Normal- (2027)
data\raw\kaggle\Normal\Normal- (4009).jpg,Normal,Normal- (4009)
data\raw\kaggle\Normal\Normal- (2382).jpg,Normal,Normal- (2382)
data\raw\kaggle\Normal\Normal- (4184).jpg,Normal,Normal- (4184)
data\raw\kaggle\Normal\Normal- (3569).jpg,Normal,Normal- (3569)
data\raw\kaggle\Normal\Normal- (768).jpg,Normal,Normal- (768)
data\raw\kaggle\Normal\Normal- (1741).jpg,Normal,Normal- (1741)
data\raw\kaggle\Normal\Normal- (3824).jpg,Normal,Normal- (3824)
data\raw\kaggle\Normal\Normal- (859).jpg,Normal,Normal- (859)
data\raw\kaggle\Normal\Normal- (144).jpg,Normal,Normal- (144)
data\raw\kaggle\Normal\Normal- (3522).jpg,Normal,Normal- (3522)
data\raw\kaggle\Normal\Normal- (1835).jpg,Normal,Normal- (1835)
data\raw\kaggle\Normal\Normal- (1649).jpg,Normal,Normal- (1649)
data\raw\kaggle\Normal\Normal- (3412).jpg,Normal,Normal- (3412)
data\raw\kaggle\Normal\Normal- (2104).jpg,Normal,Normal- (2104)
data\raw\kaggle\Normal\Normal- (3987).jpg,Normal,Normal- (3987)
data\raw\kaggle\Normal\Normal- (476).jpg,Normal,Normal- (476)
data\raw\kaggle\Normal\Normal- (4112).jpg,Normal,Normal- (4112)
data\raw\kaggle\Normal\Normal- (1705).jpg,Normal,Normal- (1705)
data\raw\kaggle\Normal\Normal- (3525).jpg,Normal,Normal- (3525)
data\raw\kaggle\Normal\Normal- (94).jpg,Normal,Normal- (94)
data\raw\kaggle\Normal\Normal- (66).jpg,Normal,Normal- (66)
data\raw\kaggle\Normal\Normal- (2029).jpg,Normal,Normal- (2029)
data\raw\kaggle\Normal\Normal- (1431).jpg,Normal,Normal- (1431)
data\raw\kaggle\Normal\Normal- (2416).jpg,Normal,Normal- (2416)
data\raw\kaggle\Normal\Normal- (242).jpg,Normal,Normal- (242)
data\raw\kaggle\Normal\Normal- (1504).jpg,Normal,Normal- (1504)
data\raw\kaggle\Normal\Normal- (4993).jpg,Normal,Normal- (4993)
data\raw\kaggle\Normal\Normal- (3112).jpg,Normal,Normal- (3112)
data\raw\kaggle\Normal\Normal- (3510).jpg,Normal,Normal- (3510)
data\raw\kaggle\Normal\Normal- (4937).jpg,Normal,Normal- (4937)
data\raw\kaggle\Normal\Normal- (2218).jpg,Normal,Normal- (2218)
data\raw\kaggle\Normal\Normal- (1096).jpg,Normal,Normal- (1096)
data\raw\kaggle\Normal\Normal- (2267).jpg,Normal,Normal- (2267)
data\raw\kaggle\Normal\Normal- (982).jpg,Normal,Normal- (982)
data\raw\kaggle\Normal\Normal- (2070).jpg,Normal,Normal- (2070)
data\raw\kaggle\Normal\Normal- (1557).jpg,Normal,Normal- (1557)
data\raw\kaggle\Normal\Normal- (157).jpg,Normal,Normal- (157)
data\raw\kaggle\Normal\Normal- (2508).jpg,Normal,Normal- (2508)
data\raw\kaggle\Normal\Normal- (3454).jpg,Normal,Normal- (3454)
data\raw\kaggle\Normal\Normal- (4592).jpg,Normal,Normal- (4592)
data\raw\kaggle\Normal\Normal- (5025).jpg,Normal,Normal- (5025)
data\raw\kaggle\Normal\Normal- (777).jpg,Normal,Normal- (777)
data\raw\kaggle\Normal\Normal- (3046).jpg,Normal,Normal- (3046)
data\raw\kaggle\Normal\Normal- (127).jpg,Normal,Normal- (127)
data\raw\kaggle\Normal\Normal- (696).jpg,Normal,Normal- (696)
data\raw\kaggle\Normal\Normal- (2819).jpg,Normal,Normal- (2819)
data\raw\kaggle\Normal\Normal- (534).jpg,Normal,Normal- (534)
data\raw\kaggle\Normal\Normal- (825).jpg,Normal,Normal- (825)
data\raw\kaggle\Normal\Normal- (2757).jpg,Normal,Normal- (2757)
data\raw\kaggle\Normal\Normal- (3268).jpg,Normal,Normal- (3268)
data\raw\kaggle\Normal\Normal- (3526).jpg,Normal,Normal- (3526)
data\raw\kaggle\Normal\Normal- (2378).jpg,Normal,Normal- (2378)
data\raw\kaggle\Normal\Normal- (1923).jpg,Normal,Normal- (1923)
data\raw\kaggle\Normal\Normal- (4623).jpg,Normal,Normal- (4623)
data\raw\kaggle\Normal\Normal- (355).jpg,Normal,Normal- (355)
data\raw\kaggle\Normal\Normal- (1394).jpg,Normal,Normal- (1394)
data\raw\kaggle\Normal\Normal- (1090).jpg,Normal,Normal- (1090)
data\raw\kaggle\Normal\Normal- (3582).jpg,Normal,Normal- (3582)
data\raw\kaggle\Normal\Normal- (1752).jpg,Normal,Normal- (1752)
data\raw\kaggle\Normal\Normal- (2864).jpg,Normal,Normal- (2864)
data\raw\kaggle\Normal\Normal- (1733).jpg,Normal,Normal- (1733)
data\raw\kaggle\Normal\Normal- (120).jpg,Normal,Normal- (120)
data\raw\kaggle\Normal\Normal- (2546).jpg,Normal,Normal- (2546)
data\raw\kaggle\Normal\Normal- (3584).jpg,Normal,Normal- (3584)
data\raw\kaggle\Normal\Normal- (4923).jpg,Normal,Normal- (4923)
data\raw\kaggle\Normal\Normal- (3956).jpg,Normal,Normal- (3956)
data\raw\kaggle\Normal\Normal- (1142).jpg,Normal,Normal- (1142)
data\raw\kaggle\Normal\Normal- (296).jpg,Normal,Normal- (296)
data\raw\kaggle\Normal\Normal- (1420).jpg,Normal,Normal- (1420)
data\raw\kaggle\Normal\Normal- (2554).jpg,Normal,Normal- (2554)
data\raw\kaggle\Normal\Normal- (3460).jpg,Normal,Normal- (3460)
data\raw\kaggle\Normal\Normal- (863).jpg,Normal,Normal- (863)
data\raw\kaggle\Normal\Normal- (3729).jpg,Normal,Normal- (3729)
data\raw\kaggle\Normal\Normal- (2331).jpg,Normal,Normal- (2331)
data\raw\kaggle\Normal\Normal- (3060).jpg,Normal,Normal- (3060)
data\raw\kaggle\Normal\Normal- (241).jpg,Normal,Normal- (241)
data\raw\kaggle\Normal\Normal- (2962).jpg,Normal,Normal- (2962)
data\raw\kaggle\Normal\Normal- (386).jpg,Normal,Normal- (386)
data\raw\kaggle\Normal\Normal- (1978).jpg,Normal,Normal- (1978)
data\raw\kaggle\Normal\Normal- (2577).jpg,Normal,Normal- (2577)
data\raw\kaggle\Normal\Normal- (3190).jpg,Normal,Normal- (3190)
data\raw\kaggle\Normal\Normal- (4722).jpg,Normal,Normal- (4722)
data\raw\kaggle\Normal\Normal- (711).jpg,Normal,Normal- (711)
data\raw\kaggle\Normal\Normal- (4977).jpg,Normal,Normal- (4977)
data\raw\kaggle\Normal\Normal- (3082).jpg,Normal,Normal- (3082)
data\raw\kaggle\Normal\Normal- (1673).jpg,Normal,Normal- (1673)
data\raw\kaggle\Normal\Normal- (3411).jpg,Normal,Normal- (3411)
data\raw\kaggle\Normal\Normal- (857).jpg,Normal,Normal- (857)
data\raw\kaggle\Normal\Normal- (4721).jpg,Normal,Normal- (4721)
data\raw\kaggle\Normal\Normal- (2755).jpg,Normal,Normal- (2755)
data\raw\kaggle\Normal\Normal- (2411).jpg,Normal,Normal- (2411)
data\raw\kaggle\Normal\Normal- (3066).jpg,Normal,Normal- (3066)
data\raw\kaggle\Normal\Normal- (1724).jpg,Normal,Normal- (1724)
data\raw\kaggle\Normal\Normal- (3941).jpg,Normal,Normal- (3941)
data\raw\kaggle\Normal\Normal- (2583).jpg,Normal,Normal- (2583)
data\raw\kaggle\Normal\Normal- (1338).jpg,Normal,Normal- (1338)
data\raw\kaggle\Normal\Normal- (4534).jpg,Normal,Normal- (4534)
data\raw\kaggle\Normal\Normal- (609).jpg,Normal,Normal- (609)
data\raw\kaggle\Normal\Normal- (1336).jpg,Normal,Normal- (1336)
data\raw\kaggle\Normal\Normal- (2538).jpg,Normal,Normal- (2538)
data\raw\kaggle\Normal\Normal- (807).jpg,Normal,Normal- (807)
data\raw\kaggle\Normal\Normal- (4743).jpg,Normal,Normal- (4743)
data\raw\kaggle\Normal\Normal- (2551).jpg,Normal,Normal- (2551)
data\raw\kaggle\Normal\Normal- (3521).jpg,Normal,Normal- (3521)
data\raw\kaggle\Normal\Normal- (572).jpg,Normal,Normal- (572)
data\raw\kaggle\Normal\Normal- (4952).jpg,Normal,Normal- (4952)
data\raw\kaggle\Normal\Normal- (1042).jpg,Normal,Normal- (1042)
data\raw\kaggle\Normal\Normal- (907).jpg,Normal,Normal- (907)
data\raw\kaggle\Normal\Normal- (1758).jpg,Normal,Normal- (1758)
data\raw\kaggle\Normal\Normal- (556).jpg,Normal,Normal- (556)
data\raw\kaggle\Normal\Normal- (1144).jpg,Normal,Normal- (1144)
data\raw\kaggle\Normal\Normal- (4875).jpg,Normal,Normal- (4875)
data\raw\kaggle\Normal\Normal- (479).jpg,Normal,Normal- (479)
data\raw\kaggle\Normal\Normal- (3827).jpg,Normal,Normal- (3827)
data\raw\kaggle\Normal\Normal- (420).jpg,Normal,Normal- (420)
data\raw\kaggle\Normal\Normal- (4762).jpg,Normal,Normal- (4762)
data\raw\kaggle\Normal\Normal- (3772).jpg,Normal,Normal- (3772)
data\raw\kaggle\Normal\Normal- (1604).jpg,Normal,Normal- (1604)
data\raw\kaggle\Normal\Normal- (4760).jpg,Normal,Normal- (4760)
data\raw\kaggle\Normal\Normal- (2910).jpg,Normal,Normal- (2910)
data\raw\kaggle\Normal\Normal- (3856).jpg,Normal,Normal- (3856)
data\raw\kaggle\Normal\Normal- (1139).jpg,Normal,Normal- (1139)
data\raw\kaggle\Normal\Normal- (217).jpg,Normal,Normal- (217)
data\raw\kaggle\Normal\Normal- (2662).jpg,Normal,Normal- (2662)
data\raw\kaggle\Normal\Normal- (913).jpg,Normal,Normal- (913)
data\raw\kaggle\Normal\Normal- (3952).jpg,Normal,Normal- (3952)
data\raw\kaggle\Normal\Normal- (3916).jpg,Normal,Normal- (3916)
data\raw\kaggle\Normal\Normal- (2544).jpg,Normal,Normal- (2544)
data\raw\kaggle\Normal\Normal- (3607).jpg,Normal,Normal- (3607)
data\raw\kaggle\Normal\Normal- (3187).jpg,Normal,Normal- (3187)
data\raw\kaggle\Normal\Normal- (1568).jpg,Normal,Normal- (1568)
data\raw\kaggle\Normal\Normal- (2426).jpg,Normal,Normal- (2426)
data\raw\kaggle\Normal\Normal- (4461).jpg,Normal,Normal- (4461)
data\raw\kaggle\Normal\Normal- (4447).jpg,Normal,Normal- (4447)
data\raw\kaggle\Normal\Normal- (3756).jpg,Normal,Normal- (3756)
data\raw\kaggle\Normal\Normal- (1189).jpg,Normal,Normal- (1189)
data\raw\kaggle\Normal\Normal- (4842).jpg,Normal,Normal- (4842)
data\raw\kaggle\Normal\Normal- (3905).jpg,Normal,Normal- (3905)
data\raw\kaggle\Normal\Normal- (4263).jpg,Normal,Normal- (4263)
data\raw\kaggle\Normal\Normal- (2779).jpg,Normal,Normal- (2779)
data\raw\kaggle\Normal\Normal- (99).jpg,Normal,Normal- (99)
data\raw\kaggle\Normal\Normal- (3724).jpg,Normal,Normal- (3724)
data\raw\kaggle\Normal\Normal- (2783).jpg,Normal,Normal- (2783)
data\raw\kaggle\Normal\Normal- (1964).jpg,Normal,Normal- (1964)
data\raw\kaggle\Normal\Normal- (1843).jpg,Normal,Normal- (1843)
data\raw\kaggle\Normal\Normal- (3226).jpg,Normal,Normal- (3226)
data\raw\kaggle\Normal\Normal- (1445).jpg,Normal,Normal- (1445)
data\raw\kaggle\Normal\Normal- (2103).jpg,Normal,Normal- (2103)
data\raw\kaggle\Normal\Normal- (105).jpg,Normal,Normal- (105)
data\raw\kaggle\Normal\Normal- (4712).jpg,Normal,Normal- (4712)
data\raw\kaggle\Normal\Normal- (4188).jpg,Normal,Normal- (4188)
data\raw\kaggle\Normal\Normal- (3481).jpg,Normal,Normal- (3481)
data\raw\kaggle\Normal\Normal- (1596).jpg,Normal,Normal- (1596)
data\raw\kaggle\Normal\Normal- (4309).jpg,Normal,Normal- (4309)
data\raw\kaggle\Normal\Normal- (3610).jpg,Normal,Normal- (3610)
data\raw\kaggle\Normal\Normal- (514).jpg,Normal,Normal- (514)
data\raw\kaggle\Normal\Normal- (4614).jpg,Normal,Normal- (4614)
data\raw\kaggle\Normal\Normal- (3635).jpg,Normal,Normal- (3635)
data\raw\kaggle\Normal\Normal- (507).jpg,Normal,Normal- (507)
data\raw\kaggle\Normal\Normal- (3305).jpg,Normal,Normal- (3305)
data\raw\kaggle\Normal\Normal- (3073).jpg,Normal,Normal- (3073)
data\raw\kaggle\Normal\Normal- (3712).jpg,Normal,Normal- (3712)
data\raw\kaggle\Normal\Normal- (2461).jpg,Normal,Normal- (2461)
data\raw\kaggle\Normal\Normal- (723).jpg,Normal,Normal- (723)
data\raw\kaggle\Normal\Normal- (224).jpg,Normal,Normal- (224)
data\raw\kaggle\Normal\Normal- (3051).jpg,Normal,Normal- (3051)
data\raw\kaggle\Normal\Normal- (2430).jpg,Normal,Normal- (2430)
data\raw\kaggle\Normal\Normal- (3850).jpg,Normal,Normal- (3850)
data\raw\kaggle\Normal\Normal- (551).jpg,Normal,Normal- (551)
data\raw\kaggle\Normal\Normal- (3875).jpg,Normal,Normal- (3875)
data\raw\kaggle\Normal\Normal- (290).jpg,Normal,Normal- (290)
data\raw\kaggle\Normal\Normal- (3707).jpg,Normal,Normal- (3707)
data\raw\kaggle\Normal\Normal- (2922).jpg,Normal,Normal- (2922)
data\raw\kaggle\Normal\Normal- (4550).jpg,Normal,Normal- (4550)
data\raw\kaggle\Normal\Normal- (4052).jpg,Normal,Normal- (4052)
data\raw\kaggle\Normal\Normal- (3555).jpg,Normal,Normal- (3555)
data\raw\kaggle\Normal\Normal- (3637).jpg,Normal,Normal- (3637)
data\raw\kaggle\Normal\Normal- (2631).jpg,Normal,Normal- (2631)
data\raw\kaggle\Normal\Normal- (2594).jpg,Normal,Normal- (2594)
data\raw\kaggle\Normal\Normal- (2897).jpg,Normal,Normal- (2897)
data\raw\kaggle\Normal\Normal- (1534).jpg,Normal,Normal- (1534)
data\raw\kaggle\Normal\Normal- (3669).jpg,Normal,Normal- (3669)
data\raw\kaggle\Normal\Normal- (668).jpg,Normal,Normal- (668)
data\raw\kaggle\Normal\Normal- (2741).jpg,Normal,Normal- (2741)
data\raw\kaggle\Normal\Normal- (2010).jpg,Normal,Normal- (2010)
data\raw\kaggle\Normal\Normal- (4693).jpg,Normal,Normal- (4693)
data\raw\kaggle\Normal\Normal- (3647).jpg,Normal,Normal- (3647)
data\raw\kaggle\Normal\Normal- (628).jpg,Normal,Normal- (628)
data\raw\kaggle\Normal\Normal- (4221).jpg,Normal,Normal- (4221)
data\raw\kaggle\Normal\Normal- (1350).jpg,Normal,Normal- (1350)
data\raw\kaggle\Normal\Normal- (428).jpg,Normal,Normal- (428)
data\raw\kaggle\Normal\Normal- (1906).jpg,Normal,Normal- (1906)
data\raw\kaggle\Normal\Normal- (1826).jpg,Normal,Normal- (1826)
data\raw\kaggle\Normal\Normal- (5068).jpg,Normal,Normal- (5068)
data\raw\kaggle\Normal\Normal- (1895).jpg,Normal,Normal- (1895)
data\raw\kaggle\Normal\Normal- (902).jpg,Normal,Normal- (902)
data\raw\kaggle\Normal\Normal- (3021).jpg,Normal,Normal- (3021)
data\raw\kaggle\Normal\Normal- (2699).jpg,Normal,Normal- (2699)
data\raw\kaggle\Normal\Normal- (4567).jpg,Normal,Normal- (4567)
data\raw\kaggle\Normal\Normal- (1456).jpg,Normal,Normal- (1456)
data\raw\kaggle\Normal\Normal- (3388).jpg,Normal,Normal- (3388)
data\raw\kaggle\Normal\Normal- (3394).jpg,Normal,Normal- (3394)
data\raw\kaggle\Normal\Normal- (1924).jpg,Normal,Normal- (1924)
data\raw\kaggle\Normal\Normal- (2796).jpg,Normal,Normal- (2796)
data\raw\kaggle\Normal\Normal- (3145).jpg,Normal,Normal- (3145)
data\raw\kaggle\Normal\Normal- (4418).jpg,Normal,Normal- (4418)
data\raw\kaggle\Normal\Normal- (2036).jpg,Normal,Normal- (2036)
data\raw\kaggle\Normal\Normal- (4910).jpg,Normal,Normal- (4910)
data\raw\kaggle\Normal\Normal- (3161).jpg,Normal,Normal- (3161)
data\raw\kaggle\Normal\Normal- (2559).jpg,Normal,Normal- (2559)
data\raw\kaggle\Normal\Normal- (53).jpg,Normal,Normal- (53)
data\raw\kaggle\Normal\Normal- (4694).jpg,Normal,Normal- (4694)
data\raw\kaggle\Normal\Normal- (1669).jpg,Normal,Normal- (1669)
data\raw\kaggle\Normal\Normal- (2390).jpg,Normal,Normal- (2390)
data\raw\kaggle\Normal\Normal- (4450).jpg,Normal,Normal- (4450)
data\raw\kaggle\Normal\Normal- (1137).jpg,Normal,Normal- (1137)
data\raw\kaggle\Normal\Normal- (2843).jpg,Normal,Normal- (2843)
data\raw\kaggle\Normal\Normal- (1998).jpg,Normal,Normal- (1998)
data\raw\kaggle\Normal\Normal- (4900).jpg,Normal,Normal- (4900)
data\raw\kaggle\Normal\Normal- (1880).jpg,Normal,Normal- (1880)
data\raw\kaggle\Normal\Normal- (4779).jpg,Normal,Normal- (4779)
data\raw\kaggle\Normal\Normal- (4079).jpg,Normal,Normal- (4079)
data\raw\kaggle\Normal\Normal- (2894).jpg,Normal,Normal- (2894)
data\raw\kaggle\Normal\Normal- (2146).jpg,Normal,Normal- (2146)
data\raw\kaggle\Normal\Normal- (1848).jpg,Normal,Normal- (1848)
data\raw\kaggle\Normal\Normal- (17).jpg,Normal,Normal- (17)
data\raw\kaggle\Normal\Normal- (2656).jpg,Normal,Normal- (2656)
data\raw\kaggle\Normal\Normal- (2811).jpg,Normal,Normal- (2811)
data\raw\kaggle\Normal\Normal- (1454).jpg,Normal,Normal- (1454)
data\raw\kaggle\Normal\Normal- (1069).jpg,Normal,Normal- (1069)
data\raw\kaggle\Normal\Normal- (2822).jpg,Normal,Normal- (2822)
data\raw\kaggle\Normal\Normal- (1014).jpg,Normal,Normal- (1014)
data\raw\kaggle\Normal\Normal- (1335).jpg,Normal,Normal- (1335)
data\raw\kaggle\Normal\Normal- (1666).jpg,Normal,Normal- (1666)
data\raw\kaggle\Normal\Normal- (975).jpg,Normal,Normal- (975)
data\raw\kaggle\Normal\Normal- (469).jpg,Normal,Normal- (469)
data\raw\kaggle\Normal\Normal- (5013).jpg,Normal,Normal- (5013)
data\raw\kaggle\Normal\Normal- (4092).jpg,Normal,Normal- (4092)
data\raw\kaggle\Normal\Normal- (4430).jpg,Normal,Normal- (4430)
data\raw\kaggle\Normal\Normal- (123).jpg,Normal,Normal- (123)
data\raw\kaggle\Normal\Normal- (3878).jpg,Normal,Normal- (3878)
data\raw\kaggle\Normal\Normal- (2324).jpg,Normal,Normal- (2324)
data\raw\kaggle\Normal\Normal- (3470).jpg,Normal,Normal- (3470)
data\raw\kaggle\Normal\Normal- (1432).jpg,Normal,Normal- (1432)
data\raw\kaggle\Normal\Normal- (656).jpg,Normal,Normal- (656)
data\raw\kaggle\Normal\Normal- (4295).jpg,Normal,Normal- (4295)
data\raw\kaggle\Normal\Normal- (5002).jpg,Normal,Normal- (5002)
data\raw\kaggle\Normal\Normal- (3210).jpg,Normal,Normal- (3210)
data\raw\kaggle\Normal\Normal- (731).jpg,Normal,Normal- (731)
data\raw\kaggle\Normal\Normal- (2550).jpg,Normal,Normal- (2550)
data\raw\kaggle\Normal\Normal- (3943).jpg,Normal,Normal- (3943)
data\raw\kaggle\Normal\Normal- (1565).jpg,Normal,Normal- (1565)
data\raw\kaggle\Normal\Normal- (1277).jpg,Normal,Normal- (1277)
data\raw\kaggle\Normal\Normal- (2355).jpg,Normal,Normal- (2355)
data\raw\kaggle\Normal\Normal- (3101).jpg,Normal,Normal- (3101)
data\raw\kaggle\Normal\Normal- (1243).jpg,Normal,Normal- (1243)
data\raw\kaggle\Normal\Normal- (5000).jpg,Normal,Normal- (5000)
data\raw\kaggle\Normal\Normal- (3583).jpg,Normal,Normal- (3583)
data\raw\kaggle\Normal\Normal- (1051).jpg,Normal,Normal- (1051)
data\raw\kaggle\Normal\Normal- (2417).jpg,Normal,Normal- (2417)
